68.770977,87.252796,29.914571
69.039229,90.3505405,31.890118
69.307481,93.448285,33.865665
69.933399,83.837508,32.1338965
70.057478,87.08574,34.0366545
70.149919,90.885683,28.21951
70.32573,90.1834845,36.0122015
70.418171,93.9834275,30.195057
70.4542405,84.174161,28.7426505
70.695925,87.0028355,26.2296935
71.095821,80.42222,34.353222
71.2199,83.670452,36.25598
71.343979,86.918684,38.158738
71.394666,95.604578,36.0122015
71.3962295,92.6456335,37.7945925
71.528861,94.51857,26.524449
71.6166625,80.758873,30.961976
72.074867,90.6357225,24.5346325
72.137504,81.095526,27.57073
72.3791885,83.9242005,25.057773
72.4144785,89.380833,39.941129
72.4286645,77.64604,33.1118975
72.458209,77.6593915,36.25598
72.620873,86.752875,22.544816
72.707729,95.928945,32.926538
72.755811,80.6812295,37.882119
72.87989,83.9294615,39.784877
72.949506,77.982693,29.7206515
73.481851,97.760871,38.158738
73.4834145,94.8019265,39.941129
73.484978,91.842982,41.72352
73.5572045,86.6312895,41.134145
73.761508,74.86986,31.870573
73.7910525,74.8832115,35.0146555
73.818419,96.4640875,29.25593
73.820597,74.896563,38.158738
74.118199,77.918401,39.784877
74.415801,80.940239,41.411016
74.59535,78.7264715,27.140794
74.627704,89.0934385,42.916536
74.794914,98.085238,35.0730745
74.843267,80.883996,24.813547
74.907239,93.7310375,23.7905995
75.0849515,83.7126705,22.30059
75.0931155,83.642067,42.760284
75.1183595,75.483039,40.8890455
75.3383735,72.3461995,33.192008
75.367918,72.359551,36.3360905
75.407352,75.6136385,29.2907155
75.4159615,78.504877,42.5151845
75.453245,89.84819,21.800783
75.574355,81.322548,43.962666
75.77043,86.343895,44.109552
75.8153175,97.259505,40.891114
75.816881,94.3005605,42.673505
75.8833935,72.788561,39.870966
75.9596735,91.5574715,43.9652595
76.107977,98.409605,31.987411
76.1893735,86.289494,20.5149135
76.2516695,84.024376,45.311934
76.3279455,95.6049705,27.1340335
76.416122,76.069515,43.619353
76.5745155,78.887186,45.0668345
76.673582,73.173222,30.431347
76.732909,81.704857,46.514316
76.915239,69.822539,34.513443
77.053196,76.357417,26.710858
77.0637935,86.1759475,46.839784
77.1023995,88.807928,45.1582755
77.181156,73.375037,42.6012735
77.301113,78.5149415,24.383611
77.319083,98.4385605,38.158738
77.3942965,76.511565,46.165611
77.4307145,70.251549,38.0483185
77.545033,83.8564285,48.042166
77.54903,80.672466,22.056364
77.55269,79.329236,47.6130925
77.94619,70.680559,41.583194
78.148784,96.758139,43.62349
78.1639575,81.3955245,49.382288
78.2504475,70.6495615,31.752782
78.285617,92.943505,21.05675
78.2915765,94.01505,44.9152445
78.319426,73.9170005,27.8514895
78.357157,86.008,49.570016
78.372471,76.953615,48.711869
78.388728,74.111199,45.2245555
78.395763,88.6399805,47.8885075
78.434369,91.271961,46.206999
78.6175035,97.550488,29.8655145
78.632146,98.7629275,35.0730745
78.653452,83.2492895,20.2706875
78.9760815,83.547096,50.910138
78.9837385,79.0199035,50.4810645
79.0217455,89.384809,19.7708805
79.153762,71.416721,44.206476
79.334683,75.496096,24.986354
79.3669025,74.553249,47.7708135
79.5736515,68.2187085,36.3360905
79.5826,77.6536205,22.659107
79.585656,71.476584,28.992121
79.595006,81.086192,52.25026
79.6525495,97.9371945,40.891114
79.6931725,85.8345145,52.8189885
79.7063235,94.817438,24.400184
79.757874,85.826113,18.485011
79.8792635,88.583859,50.7126365
79.9178695,91.2158395,49.031128
79.9236775,68.738354,33.137143
80.089127,68.6477185,39.870966
80.1860995,75.939794,50.6517895
80.312097,83.3736105,54.1591105
80.354572,79.89484,20.543758
80.361334,72.152883,46.829758
80.4564675,97.9605315,32.8502215
80.600913,73.0556795,26.1269855
80.615078,95.755195,45.3039185
