36,34,23
33,49,28
11,17,4
33,28,22
53,32,40
13,5,7
31,15,30
13,7,21
36,23,37
11,4,12
38,27,45
11,12,26
518,535,525
553,564,551
527,538,522
553,551,541
576,588,566
597,599,581
558,559,534
597,581,579
513,520,489
526,514,494
468,463,433
526,494,495
576,566,562
558,534,542
548,537,532
558,542,555
618,605,630
591,567,601
642,627,640
591,601,619
536,505,546
481,443,478
554,509,543
481,478,512
637,623,634
606,575,594
628,608,615
606,594,617
536,546,580
554,543,583
611,609,626
554,583,586
400,386,352
369,351,320
300,286,250
369,320,332
335,325,292
308,296,259
253,234,203
308,259,280
209,194,171
183,170,146
134,124,111
183,146,159
335,292,304
253,203,218
273,225,237
253,218,266
405,355,389
299,247,282
373,319,358
299,282,337
201,165,188
131,97,116
172,136,163
131,116,153
342,284,326
232,191,220
306,254,294
232,220,270
201,188,235
172,163,200
269,249,302
172,200,219
227,251,285
274,291,321
348,357,396
274,321,315
305,316,349
329,341,372
391,399,431
329,372,361
436,438,458
444,456,476
482,493,497
444,476,461
305,349,338
391,431,418
368,408,404
391,418,378
245,293,263
346,395,354
279,324,295
346,354,314
439,490,449
544,590,557
454,511,460
544,557,498
307,347,317
385,426,392
331,370,343
385,392,359
439,449,403
454,460,422
363,374,336
454,422,414
227,192,208
155,137,141
190,157,167
155,141,168
121,112,104
102,94,80
85,75,68
102,80,93
152,118,117
89,69,57
79,55,54
89,57,83
121,104,125
85,68,88
129,108,140
85,88,107
245,215,207
185,156,133
169,128,138
185,133,180
122,90,61
58,41,25
16,8,6
58,25,35
106,59,92
24,10,20
76,42,71
24,20,44
122,61,105
16,6,18
82,51,95
16,18,43
362,417,381
323,383,344
435,480,451
435,451,401
264,334,290
227,285,243
348,396,377
348,377,303
491,507,503
436,458,467
482,497,502
482,502,486
407,420,365
436,467,421
491,503,466
491,466,450
300,328,352
209,233,250
260,289,311
260,311,277
134,151,171
86,94,111
102,112,132
102,132,119
197,228,256
121,137,161
155,192,205
155,205,177
164,211,186
121,161,143
197,256,226
197,226,182
481,423,443
536,484,505
429,379,398
429,398,452
591,552,567
618,590,605
544,490,523
544,523,571
388,333,356
439,395,415
346,293,313
346,313,366
496,464,515
439,415,470
388,356,412
388,412,446
364,330,387
322,287,345
257,229,275
257,275,309
278,244,301
245,207,262
169,138,193
169,193,221
154,142,179
106,92,130
76,71,100
76,100,113
214,236,267
106,130,158
154,179,202
154,202,184
547,556,578
453,477,501
492,499,530
492,530,521
371,382,416
276,296,327
308,325,353
308,353,340
427,448,469
335,351,384
369,386,419
369,419,397
393,447,428
335,384,367
427,469,459
427,459,413
585,569,593
531,517,560
504,483,528
504,528,550
473,457,500
405,389,437
373,358,411
373,411,425
409,390,430
342,326,375
306,294,339
306,339,360
442,474,485
342,375,394
409,430,455
409,455,424
123,103,72
222,195,173
166,160,126
166,126,145
288,272,255
350,341,318
329,316,298
329,298,310
223,206,187
305,291,265
274,251,231
274,231,248
261,213,239
305,265,283
223,187,196
223,196,242
58,91,41
122,148,90
176,198,149
176,149,115
185,204,156
245,263,215
279,295,252
279,252,230
258,271,238
307,317,281
331,343,312
331,312,297
224,199,175
307,281,268
258,238,216
258,216,241
573,563,549
616,607,596
598,589,577
598,577,587
633,635,622
618,630,625
642,640,641
642,641,636
621,612,603
637,634,631
628,615,614
628,614,624
639,620,629
637,631,638
621,603,613
621,613,632
506,545,510
472,519,488
565,592,570
565,570,539
410,445,441
350,376,380
402,434,440
402,440,406
582,610,600
465,516,529
568,595,604
568,604,574
479,524,475
465,529,471
582,600,572
582,572,533
114,87,98
162,120,135
78,56,70
78,70,96
217,178,189
276,240,246
210,181,174
210,174,212
66,47,48
147,127,109
101,84,64
101,64,81
139,110,150
147,109,144
66,48,74
66,74,99
62,63,73
36,37,46
38,45,52
38,52,50
33,22,34
67,39,49
19,9,17
19,17,28
13,21,32
1,2,5
3,14,15
3,15,7
11,26,23
1,5,4
13,32,27
13,27,12
553,541,535
576,562,564
548,532,538
548,538,551
597,579,588
602,584,599
561,540,559
561,559,581
526,495,520
508,487,514
462,432,463
462,463,494
558,555,566
508,514,534
526,520,537
526,537,542
591,619,605
536,580,567
611,626,627
611,627,601
481,512,505
405,437,443
473,500,509
473,509,478
606,617,623
531,560,575
585,593,608
585,608,594
554,586,546
531,575,543
606,623,609
606,609,583
369,332,386
335,304,351
273,237,286
273,286,320
308,280,325
276,246,296
217,189,234
217,234,259
183,159,194
162,135,170
114,98,124
114,124,146
253,266,292
162,170,203
183,194,225
183,225,218
299,337,355
201,235,247
269,302,319
269,319,282
131,153,165
67,84,97
101,127,136
101,136,116
232,270,284
147,181,191
210,240,254
210,254,220
172,219,188
147,191,163
232,284,249
232,249,200
274,315,251
305,338,291
368,404,357
368,357,321
329,361,316
350,380,341
410,441,399
410,399,372
444,461,438
472,488,456
506,510,493
506,493,476
391,378,349
472,456,431
444,438,408
444,408,418
346,314,293
439,403,395
363,336,324
363,324,354
544,498,490
618,595,590
568,516,511
568,511,557
385,359,347
465,434,426
402,376,370
402,370,392
454,414,449
465,426,460
385,347,374
385,374,422
155,168,192
121,125,137
129,140,157
129,157,141
102,93,112
86,77,94
65,60,75
65,75,80
89,83,118
53,40,69
31,30,55
31,55,57
85,107,104
53,69,68
89,118,108
89,108,88
185,180,215
122,105,156
82,95,128
82,128,133
58,35,90
29,14,41
3,2,8
3,8,25
24,44,59
1,9,10
19,39,42
19,42,20
16,43,61
1,10,6
24,59,51
24,51,18
468,433,417
435,401,383
513,489,480
468,417,451
407,365,334
348,303,285
436,421,396
407,334,377
527,522,507
482,486,458
518,525,497
527,507,502
435,383,420
491,450,467
513,480,503
435,420,466
362,381,328
260,277,233
323,344,289
362,328,311
164,186,151
102,119,94
121,143,112
164,151,132
264,290,228
155,177,137
227,243,192
264,228,205
260,233,211
197,182,161
323,289,256
260,211,226
364,387,423
429,452,484
322,345,379
364,423,398
496,515,552
544,571,590
439,470,490
496,552,523
278,301,333
346,366,395
245,262,293
278,333,313
429,484,464
388,446,415
322,379,356
429,464,412
299,355,330
257,309,287
201,247,229
299,330,275
214,267,244
169,221,207
106,158,138
214,244,193
131,165,142
76,113,92
67,97,71
131,142,100
257,287,236
154,184,130
201,229,179
257,236,202
561,584,556
492,521,477
508,540,499
561,556,530
393,428,382
308,340,296
335,367,325
393,382,353
462,487,448
369,397,351
400,432,386
462,448,419
492,477,447
427,413,384
508,499,469
492,447,459
547,578,569
504,550,517
453,501,483
547,569,528
442,485,457
373,425,389
342,394,358
442,457,411
371,416,390
306,360,326
276,327,294
371,390,339
504,517,474
409,424,375
453,483,430
504,474,455
79,54,103
166,145,195
152,117,160
79,103,126
261,239,272
329,310,341
305,283,316
261,272,298
190,167,206
274,248,291
227,208,251
190,206,231
166,195,213
223,242,265
152,160,187
166,213,196
123,72,91
176,115,148
222,173,198
123,91,149
224,175,204
279,230,263
307,268,295
224,204,252
288,255,271
331,297,317
350,318,343
288,271,312
176,148,199
258,241,281
222,198,238
176,199,216
553,535,563
598,587,607
576,564,589
553,563,577
639,629,635
642,636,630
637,638,640
639,635,641
597,588,612
628,624,634
602,599,615
597,612,614
598,607,620
621,632,631
576,589,603
598,620,613
573,549,545
565,539,519
616,596,592
573,545,570
479,475,445
402,406,376
465,471,434
479,445,440
633,622,610
568,574,516
618,625,595
633,610,604
565,519,524
582,533,529
616,592,600
565,524,572
62,73,87
78,96,120
36,46,56
62,87,70
139,150,178
210,212,240
147,144,181
139,178,174
33,34,47
101,81,127
67,49,84
33,47,64
78,120,110
66,99,109
36,56,48
78,110,74
65,77,63
38,50,37
53,60,45
65,63,52
11,23,22
19,28,39
1,4,9
11,22,17
31,40,21
3,7,2
29,30,14
31,21,15
38,37,26
13,12,5
53,45,32
38,26,27
527,525,541
548,551,562
513,522,532
527,541,538
558,566,579
561,581,584
508,534,540
558,579,559
468,489,495
462,494,487
400,433,432
468,495,463
548,562,555
526,542,514
513,532,520
548,555,537
642,630,619
611,601,580
637,640,626
642,619,627
554,546,512
473,478,437
531,543,500
554,512,509
628,634,617
585,594,560
602,615,593
628,617,608
611,580,586
606,583,575
637,626,623
611,586,609
300,352,332
273,320,304
209,250,237
300,332,286
253,292,280
217,259,246
162,203,189
253,280,234
134,171,159
114,146,135
86,111,98
134,159,124
273,304,266
183,218,170
209,237,194
273,266,225
373,389,337
269,282,235
342,358,302
373,337,319
172,188,153
101,116,84
147,163,127
172,153,136
306,326,270
210,220,181
276,294,240
306,270,254
269,235,219
232,200,191
342,302,284
269,219,249
348,285,315
368,321,338
436,396,404
348,315,357
391,349,361
410,372,380
472,431,441
391,361,399
482,458,461
506,476,488
518,497,510
482,461,493
368,338,378
444,418,456
436,404,438
368,378,408
279,263,314
363,354,403
307,295,336
279,314,324
454,449,498
568,557,595
465,460,516
454,498,511
331,317,359
402,392,434
350,343,376
331,359,370
363,403,414
385,422,426
307,336,347
363,414,374
190,208,168
129,141,125
152,167,140
190,168,157
85,104,93
65,80,77
53,68,60
85,93,75
79,117,83
31,57,40
29,54,30
79,83,55
129,125,107
89,88,69
152,140,118
129,107,108
169,207,180
82,133,105
106,138,95
169,180,128
16,61,35
3,25,14
1,6,2
16,35,8
76,92,44
19,20,9
67,71,39
76,44,42
82,105,43
24,18,10
106,95,59
82,43,51
381,417,433
344,383,401
451,480,489
401,451,417
290,334,365
243,285,303
377,396,421
303,377,334
503,507,522
467,458,486
502,497,525
486,502,507
365,420,383
421,467,450
466,503,480
450,466,420
352,328,381
250,233,277
311,289,344
277,311,328
171,151,186
111,94,119
132,112,143
119,132,151
256,228,290
161,137,177
205,192,243
177,205,228
186,211,233
143,161,182
226,256,289
182,226,211
443,423,387
505,484,452
398,379,345
452,398,423
567,552,515
605,590,571
523,490,470
571,523,552
356,333,301
415,395,366
313,293,262
366,313,333
515,464,484
470,415,446
412,356,379
446,412,464
387,330,355
345,287,309
275,229,247
309,275,330
301,244,267
262,207,221
193,138,158
221,193,244
179,142,165
130,92,113
100,71,97
113,100,142
267,236,287
158,130,184
202,179,229
184,202,236
578,556,584
501,477,521
530,499,540
521,530,556
416,382,428
327,296,340
353,325,367
340,353,382
469,448,487
384,351,397
419,386,432
397,419,448
428,447,477
367,384,413
459,469,499
413,459,447
593,569,578
560,517,550
528,483,501
550,528,569
500,457,485
437,389,425
411,358,394
425,411,457
430,390,416
375,326,360
339,294,327
360,339,390
485,474,517
394,375,424
455,430,483
424,455,474
72,103,54
173,195,145
126,160,117
145,126,103
255,272,239
318,341,310
298,316,283
310,298,272
187,206,167
265,291,248
231,251,208
248,231,206
239,213,195
283,265,242
196,187,160
242,196,213
41,91,72
90,148,115
149,198,173
115,149,91
156,204,175
215,263,230
252,295,268
230,252,204
238,271,255
281,317,297
312,343,318
297,312,271
175,199,148
268,281,241
216,238,198
241,216,199
549,563,535
596,607,587
577,589,564
587,577,563
622,635,629
625,630,636
641,640,638
636,641,635
603,612,588
631,634,624
614,615,599
624,614,612
629,620,607
638,631,632
613,603,589
632,613,620
510,545,549
488,519,539
570,592,596
539,570,545
441,445,475
380,376,406
440,434,471
406,440,445
600,610,622
529,516,574
604,595,625
574,604,610
475,524,519
471,529,533
572,600,592
533,572,524
98,87,73
135,120,96
70,56,46
96,70,87
189,178,150
246,240,212
174,181,144
212,174,178
48,47,34
109,127,81
64,84,49
81,64,47
150,110,120
144,109,99
74,48,56
99,74,110
73,63,77
46,37,50
52,45,60
50,52,63
34,22,23
49,39,28
17,9,4
28,17,22
32,21,40
5,2,7
15,14,30
7,15,21
23,26,37
4,5,12
27,32,45
12,27,26
535,541,525
564,562,551
538,532,522
551,538,541
588,579,566
599,584,581
559,540,534
581,559,579
520,495,489
514,487,494
463,432,433
494,463,495
566,555,562
534,514,542
537,520,532
542,537,555
605,619,630
567,580,601
627,626,640
601,627,619
505,512,546
443,437,478
509,500,543
478,509,512
623,617,634
575,560,594
608,593,615
594,608,617
546,586,580
543,575,583
609,623,626
583,609,586
386,332,352
351,304,320
286,237,250
320,286,332
325,280,292
296,246,259
234,189,203
259,234,280
194,159,171
170,135,146
124,98,111
146,124,159
292,266,304
203,170,218
225,194,237
218,225,266
355,337,389
247,235,282
319,302,358
282,319,337
165,153,188
97,84,116
136,127,163
116,136,153
284,270,326
191,181,220
254,240,294
220,254,270
188,219,235
163,191,200
249,284,302
200,249,219
251,315,285
291,338,321
357,404,396
321,357,315
316,361,349
341,380,372
399,441,431
372,399,361
438,461,458
456,488,476
493,510,497
476,493,461
349,378,338
431,456,418
408,438,404
418,408,378
293,314,263
395,403,354
324,336,295
354,324,314
490,498,449
590,595,557
511,516,460
557,511,498
347,359,317
426,434,392
370,376,343
392,370,359
449,414,403
460,426,422
374,347,336
422,374,414
192,168,208
137,125,141
157,140,167
141,157,168
112,93,104
94,77,80
75,60,68
80,75,93
118,83,117
69,40,57
55,30,54
57,55,83
104,107,125
68,69,88
108,118,140
88,108,107
215,180,207
156,105,133
128,95,138
133,128,180
90,35,61
41,14,25
8,2,6
25,8,35
59,44,92
10,9,20
42,39,71
20,42,44
61,43,105
6,10,18
51,59,95
18,51,43
